num,title,difficulty,up_vote,down_vote,score
1664,Ways to Make a Fair Array,Medium,675,17,0.9610111243164042
1665,Minimum Initial Energy to Finish Tasks,Hard,314,26,0.8903118681308724
1668,Maximum Repeating Substring,Easy,315,104,0.7082647194617623
1669,Merge In Between Linked Lists,Medium,678,102,0.8437491740929054
1670,Design Front Middle Back Queue,Medium,350,65,0.8052743197579485
1671,Minimum Number of Removals to Make Mountain Array,Hard,524,9,0.9682230121952546
1672,Richest Customer Wealth,Easy,958,135,0.8556513872771102
1673,Find the Most Competitive Subsequence,Medium,1060,56,0.9353981505256104
1674,Minimum Moves to Make Array Complementary,Medium,379,48,0.8541053479811783
1675,Minimize Deviation in Array,Hard,495,19,0.942990160670816
1678,Goal Parser Interpretation,Easy,501,50,0.8823534941817871
1679,Max Number of K-Sum Pairs,Medium,576,22,0.9449265092972879
1680,Concatenation of Consecutive Binary Numbers,Medium,305,197,0.5641921473443181
1681,Minimum Incompatibility,Hard,153,80,0.5935850329542836
1684,Count the Number of Consistent Strings,Easy,627,31,0.9339037641650888
1685,Sum of Absolute Differences in a Sorted Array,Medium,545,16,0.9541759318234712
1686,Stone Game VI,Medium,393,32,0.8956390940522195
1687,Delivering Boxes from Storage to Ports,Hard,201,14,0.8936801249655801
1688,Count of Matches in Tournament,Easy,480,93,0.8052725432822262
1689,Partitioning Into Minimum Number Of Deci-Binary Numbers,Medium,630,470,0.5432901176354324
1690,Stone Game VII,Medium,585,121,0.7990534293994161
1691,Maximum Height by Stacking Cuboids,Hard,386,13,0.9450599950711418
1694,Reformat Phone Number,Easy,174,142,0.4955058312461932
1695,Maximum Erasure Value,Medium,701,13,0.9690994198894728
1696,Jump Game VI,Medium,1069,47,0.9444462301981252
1697,Checking Existence of Edge Length Limited Paths,Hard,402,6,0.9682914413338044
1700,Number of Students Unable to Eat Lunch,Easy,592,35,0.9233554292383956
1701,Average Waiting Time,Medium,285,34,0.8547501314724474
1702,Maximum Binary String After Change,Medium,268,35,0.8435872712006397
1703,Minimum Adjacent Swaps for K Consecutive Ones,Hard,356,12,0.9438751005823219
1704,Determine if String Halves Are Alike,Easy,410,34,0.8948961534473426
1705,Maximum Number of Eaten Apples,Medium,414,139,0.7108568824132087
1706,Where Will the Ball Fall,Medium,598,43,0.9108579127300672
1707,Maximum XOR With an Element From Array,Hard,337,15,0.930888657930864
1710,Maximum Units on a Truck,Easy,1187,87,0.9165221728802972
1711,Count Good Meals,Medium,412,173,0.6660552743839863
1712,Ways to Split Array Into Three Subarrays,Medium,607,62,0.8829645882216685
1713,Minimum Operations to Make a Subsequence,Hard,351,5,0.9675477823318555
1716,Calculate Money in Leetcode Bank,Easy,375,12,0.946589920770429
1717,Maximum Score From Removing Substrings,Medium,329,18,0.9195006042922805
1718,Construct the Lexicographically Largest Valid Sequence,Medium,336,27,0.8939442125556858
1719,Number Of Ways To Reconstruct A Tree,Hard,101,75,0.49999335694860414
1720,Decode XORed Array,Easy,544,96,0.8202509752173954
1721,Swapping Nodes in a Linked List,Medium,1215,63,0.9374254548084541
1722,Minimize Hamming Distance After Swap Operations,Medium,482,14,0.9531831110600111
1723,Find Minimum Time to Finish All Jobs,Hard,414,14,0.9458484552811073
1725,Number Of Rectangles That Can Form The Largest Square,Easy,275,35,0.8470255169761878
1726,Tuple with Same Product,Medium,344,16,0.9290305459447614
1727,Largest Submatrix With Rearrangements,Medium,551,16,0.9546555388259448
1728,Cat and Mouse II,Hard,129,21,0.7954465685598426
1732,Find the Highest Altitude,Easy,602,63,0.8806194424803825
1733,Minimum Number of People to Teach,Medium,117,279,0.25265557511466885
1734,Decode XORed Permutation,Medium,410,16,0.9398653392504812
1735,Count Ways to Make Array With Product,Hard,129,24,0.7771994088636213
1736,Latest Time by Replacing Hidden Digits,Easy,174,97,0.5833690175805161
1737,Change Minimum Characters to Satisfy One of Three Conditions,Medium,195,223,0.41920377078545806
1738,Find Kth Largest XOR Coordinate Value,Medium,238,39,0.8133179311347603
1739,Building Boxes,Hard,185,32,0.7992372060229584
1742,Maximum Number of Balls in a Box,Easy,309,75,0.7620987967855478
1743,Restore the Array From Adjacent Pairs,Medium,506,7,0.9721046016783934
1745,Palindrome Partitioning IV,Hard,384,12,0.9477862827174058
1748,Sum of Unique Elements,Easy,552,15,0.9568126490275746
1749,Maximum Absolute Sum of Any Subarray,Medium,561,8,0.9725039006915965
1750,Minimum Length of String After Deleting Similar Ends,Medium,222,14,0.9029009537863085
1751,Maximum Number of Events That Can Be Attended II,Hard,371,6,0.9657175306165574
1752,Check if Array Is Sorted and Rotated,Easy,335,41,0.8554090859670754
1753,Maximum Score From Removing Stones,Medium,377,31,0.8941698582868363
1754,Largest Merge Of Two Strings,Medium,288,43,0.8295838680438347
1755,Closest Subsequence Sum,Hard,365,51,0.8423883982696782
1758,Minimum Changes To Make Alternating Binary String,Easy,343,11,0.9452225035803905
1759,Count Number of Homogenous Substrings,Medium,284,28,0.8733525501430202
1760,Minimum Limit of Balls in a Bag,Medium,733,27,0.9488041983022851
1761,Minimum Degree of a Connected Trio in a Graph,Hard,142,174,0.39545630673155846
1763,Longest Nice Substring,Easy,383,310,0.5154602312418401
1764,Form Array by Concatenating Subarrays of Another Array,Medium,171,20,0.8438008225172594
1765,Map of Highest Peak,Medium,413,29,0.9073598716076204
1766,Tree of Coprimes,Hard,200,16,0.8830724811415184
1768,Merge Strings Alternately,Easy,365,6,0.9651703203889935
1769,Minimum Number of Operations to Move All Balls to Each Box,Medium,1028,42,0.9473678850913858
1770,Maximum Score from Performing Multiplication Operations,Medium,464,109,0.7756146041087805
1771,Maximize Palindrome Length From Subsequences,Hard,298,6,0.9576158432127899
1773,Count Items Matching a Rule,Easy,601,81,0.854789805257556
1774,Closest Dessert Cost,Medium,329,34,0.8719629123771837
1775,Equal Sum Arrays With Minimum Number of Operations,Medium,405,11,0.9532769089430766
1776,Car Fleet II,Hard,491,14,0.9540076187773052
1779,Find Nearest Point That Has the Same X or Y Coordinate,Easy,201,37,0.7930700847843177
1780,Check if Number is a Sum of Powers of Three,Medium,416,16,0.940688541879417
1781,Sum of Beauty of All Substrings,Medium,255,75,0.7245250739974604
1782,Count Pairs Of Nodes,Hard,180,119,0.5455676772468085
1784,Check if Binary String Has at Most One Segment of Ones,Easy,135,408,0.21411556511855478
1785,Minimum Elements to Add to Form a Given Sum,Medium,126,128,0.43509264072310316
1786,Number of Restricted Paths From First to Last Node,Medium,473,87,0.8123020705280729
1787,Make the XOR of All Segments Equal to Zero,Hard,229,9,0.929706135554935
1790,Check if One String Swap Can Make Strings Equal,Easy,289,11,0.9355455130036123
1791,Find Center of Star Graph,Easy,329,50,0.8302805917696946
1792,Maximum Average Pass Ratio,Medium,418,52,0.8577848158108033
1793,Maximum Score of a Good Subarray,Hard,452,20,0.9354598227270841
1796,Second Largest Digit in a String,Easy,191,62,0.6983859270538351
1797,Design Authentication Manager,Medium,123,23,0.7746970749749333
1798,Maximum Number of Consecutive Values You Can Make,Medium,393,30,0.9005597372195018
1799,Maximize Score After N Operations,Hard,311,27,0.8862717149854844
1800,Maximum Ascending Subarray Sum,Easy,312,12,0.9363873660341757
1801,Number of Orders in the Backlog,Medium,138,160,0.407301550937117
1802,Maximum Value at a Given Index in a Bounded Array,Medium,400,62,0.831683330752369
1803,Count Pairs With XOR in a Range,Hard,234,9,0.9311210392594285
1805,Number of Different Integers in a String,Easy,260,47,0.8023594689310541
1806,Minimum Number of Operations to Reinitialize a Permutation,Medium,175,99,0.580249689930544
1807,Evaluate the Bracket Pairs of a String,Medium,239,24,0.867810823835913
1808,Maximize Number of Nice Divisors,Hard,128,127,0.441019278191735
1812,Determine Color of a Chessboard Square,Easy,318,12,0.937523946099221
1813,Sentence Similarity III,Medium,180,36,0.7779007894719627
1814,Count Nice Pairs in an Array,Medium,326,18,0.9188117319529909
1815,Maximum Number of Groups Getting Fresh Donuts,Hard,193,11,0.9060389603839565
1816,Truncate Sentence,Easy,354,11,0.9468481105718234
1817,Finding the Users Active Minutes,Medium,293,107,0.6870582978814361
1818,Minimum Absolute Sum Difference,Medium,363,40,0.8676599644467872
1819,Number of Different Subsequences GCDs,Hard,213,33,0.8175949064754251
1822,Sign of the Product of an Array,Easy,347,53,0.8307529411756132
1823,Find the Winner of the Circular Game,Medium,703,21,0.9560653580119399
1824,Minimum Sideway Jumps,Medium,472,22,0.9334929632362542
1825,Finding MK Average,Hard,174,77,0.633619773132923
1827,Minimum Operations to Make the Array Increasing,Easy,405,24,0.9181085517964278
1828,Queries on Number of Points Inside a Circle,Medium,363,37,0.8751007447962681
1829,Maximum XOR for Each Query,Medium,281,22,0.8925179860471625
1830,Minimum Number of Operations to Make String Sorted,Hard,110,84,0.4966519871065054
1832,Check if the Sentence Is Pangram,Easy,500,10,0.9642859414150676
1833,Maximum Ice Cream Bars,Medium,262,114,0.6485509476366805
1834,Single-Threaded CPU,Medium,618,85,0.8529062049673476
1835,Find XOR Sum of All Pairs Bitwise AND,Hard,253,28,0.8597551489293161
1837,Sum of Digits in Base K,Easy,232,21,0.8764464966197562
1838,Frequency of the Most Frequent Element,Medium,827,17,0.9679802676801772
1839,Longest Substring Of All Vowels in Order,Medium,317,11,0.940954140370082
1840,Maximum Building Height,Hard,220,9,0.9270072317116338
1844,Replace All Digits with Characters,Easy,298,34,0.8602986851346864
1845,Seat Reservation Manager,Medium,217,17,0.8867458729271827
1846,Maximum Element After Decreasing and Rearranging,Medium,149,35,0.7469640253763591
1847,Closest Room,Hard,274,11,0.9322194857388411
1848,Minimum Distance to the Target Element,Easy,143,34,0.7435802655379138
1849,Splitting a String Into Descending Consecutive Values,Medium,251,71,0.731071782583895
1850,Minimum Adjacent Swaps to Reach the Kth Smallest Number,Medium,326,46,0.8389946212959087
1851,Minimum Interval to Include Each Query,Hard,299,3,0.9712052103093681
1854,Maximum Population Year,Easy,389,62,0.827671926255647
1855,Maximum Distance Between a Pair of Values,Medium,384,8,0.9602513910609407
1856,Maximum Subarray Min-Product,Medium,619,35,0.9264805834766311
1857,Largest Color Value in a Directed Graph,Hard,360,14,0.9381543615906824
1859,Sorting the Sentence,Easy,605,17,0.9566678258407951
1860,Incremental Memory Leak,Medium,110,49,0.6162340329128716
1861,Rotating the Box,Medium,429,21,0.9297145615245548
1862,Sum of Floored Pairs,Hard,253,22,0.8818490395543438
1863,Sum of All Subset XOR Totals,Easy,546,58,0.8778590767914489
1864,Minimum Number of Swaps to Make the Binary String Alternating,Medium,239,22,0.8756793230543098
1865,Finding Pairs With a Certain Sum,Medium,234,69,0.7218213806461341
1866,Number of Ways to Rearrange Sticks With K Sticks Visible,Hard,392,9,0.9579007310873229
1869,Longer Contiguous Segments of Ones than Zeros,Easy,228,6,0.945197488109459
1870,Minimum Speed to Arrive on Time,Medium,363,70,0.8007108575605325
1871,Jump Game VII,Medium,644,38,0.924446535387376
1872,Stone Game VIII,Hard,229,9,0.929706135554935
1876,Substrings of Size Three with Distinct Characters,Easy,362,15,0.9353975623364422
1877,Minimize Maximum Pair Sum in Array,Medium,437,105,0.7708917888634614
1878,Get Biggest Three Rhombus Sums in a Grid,Medium,116,283,0.24833327129787497
1879,Minimum XOR Sum of Two Arrays,Hard,327,7,0.9573777031662065
1880,Check if Word Equals Summation of Two Words,Easy,269,17,0.9068795758696602
1881,Maximum Value after Insertion,Medium,191,38,0.7804469432627696
1882,Process Tasks Using Servers,Medium,463,133,0.7417052618336457
1883,Minimum Skips to Arrive at Meeting On Time,Hard,170,37,0.7633555113895559
1884,Egg Drop With 2 Eggs and N Floors,Medium,496,38,0.9038330525985084
1886,Determine Whether Matrix Can Be Obtained By Rotation,Easy,370,35,0.8821813397048572
1887,Reduction Operations to Make the Array Elements Equal,Medium,266,11,0.9303013040337462
1888,Minimum Number of Flips to Make the Binary String Alternating,Medium,503,16,0.9505119202318277
1889,Minimum Space Wasted From Packaging,Hard,207,26,0.8415201659192197
1893,Check if All the Integers in a Range Are Covered,Easy,191,43,0.7616464814095525
1894,Find the Student that Will Replace the Chalk,Medium,176,31,0.7952726723815483
1895,Largest Magic Square,Medium,163,183,0.4191072166615607
1896,Minimum Cost to Change the Final Value of Expression,Hard,129,33,0.7277517781698879
1897,Redistribute Characters to Make All Strings Equal,Easy,213,28,0.8372071512003564
1898,Maximum Number of Removable Characters,Medium,461,59,0.8563962838325548
1899,Merge Triplets to Form Target Triplet,Medium,233,19,0.8852515610518821
1900,The Earliest and Latest Rounds Where Players Compete,Hard,147,12,0.8727235087709704
1901,Find a Peak Element II,Medium,436,34,0.9006109613913383
1903,Largest Odd Number in String,Easy,268,22,0.8878145303057151
1905,Count Sub Islands,Medium,537,20,0.945191091753336
1906,Minimum Absolute Difference Queries,Medium,319,26,0.8918678505622403
1909,Remove One Element to Make the Array Strictly Increasing,Easy,317,159,0.6224152051651703
1910,Remove All Occurrences of a Substring,Medium,348,27,0.8972709709591563
1911,Maximum Alternating Subsequence Sum,Medium,480,7,0.9706306066328059
1912,Design Movie Rental System,Hard,125,26,0.7596608208115506
1913,Maximum Product Difference Between Two Pairs,Easy,270,14,0.9189662115407145
1914,Cyclically Rotating a Grid,Medium,138,209,0.34758907022514957
1915,Number of Wonderful Substrings,Medium,513,39,0.9048721954133649
1916,Count Ways to Build Rooms in an Ant Colony,Hard,212,27,0.8406237582086525
1920,Build Array from Permutation,Easy,684,90,0.8592184371140774
1921,Eliminate Maximum Number of Monsters,Medium,266,46,0.8089405160312453
1922,Count Good Numbers,Medium,242,192,0.5105726992437514
1923,Longest Common Subpath,Hard,220,23,0.8619817050202111
1925,Count Square Sum Triples,Easy,126,14,0.8391397767648922
1926,Nearest Exit from Entrance in Maze,Medium,290,13,0.9279879719355109
1927,Sum Game,Medium,262,39,0.8277763234938658
1928,Minimum Cost to Reach Destination in Time,Hard,350,4,0.9713108535592979
1929,Concatenation of Array,Easy,528,135,0.7640606828523946
1930,Unique Length-3 Palindromic Subsequences,Medium,358,11,0.9474155765318012
1931,Painting a Grid With Three Different Colors,Hard,254,10,0.9316888771758143
1932,Merge BSTs to Create Single BST,Hard,163,16,0.8597428073937396
1935,Maximum Number of Words You Can Type,Easy,194,9,0.9179013700755747
1936,Add Minimum Number of Rungs,Medium,177,14,0.8807379949693558
1937,Maximum Number of Points with Cost,Medium,897,42,0.9400923361253538
1938,Maximum Genetic Difference Query,Hard,185,9,0.9141962943678029
1941,Check if All Characters Have Equal Number of Occurrences,Easy,211,6,0.9409993958716186
1942,The Number of the Smallest Unoccupied Chair,Medium,323,15,0.9280776273732148
1943,Describe the Painting,Medium,234,13,0.9120466656387662
1944,Number of Visible People in a Queue,Hard,472,10,0.9622346752567961
1945,Sum of Digits of String After Convert,Easy,170,25,0.8175910509958756
1946,Largest Number After Mutating Substring,Medium,119,147,0.3887860140929829
1947,Maximum Compatibility Score Sum,Medium,349,9,0.9529188482463802
1948,Delete Duplicate Folders in System,Hard,132,37,0.7128524077903778
1952,Three Divisors,Easy,164,10,0.8974522317722295
1953,Maximum Number of Weeks for Which You Can Work,Medium,290,84,0.7304286736656999
1954,Minimum Garden Perimeter to Collect Enough Apples,Medium,166,54,0.6936293622800934
1955,Count Number of Special Subsequences,Hard,302,6,0.9581576582218514
1957,Delete Characters to Make Fancy String,Easy,161,7,0.9165014427690262
1958,Check if Move is Legal,Medium,70,157,0.2518977091989516
1959,Minimum Total Space Wasted With K Resizing Operations,Medium,314,20,0.9093242169221334
1960,Maximum Product of the Length of Two Palindromic Substrings,Hard,96,23,0.7266458695547726
1961,Check If String Is a Prefix of Array,Easy,154,24,0.807215401172713
1962,Remove Stones to Minimize the Total,Medium,218,9,0.9263790949232591
1963,Minimum Number of Swaps to Make the String Balanced,Medium,434,19,0.9354241812808023
1964,Find the Longest Valid Obstacle Course at Each Position,Hard,295,5,0.9615840563782942
1968,Array With Elements Not Equal to Average of Neighbors,Medium,197,14,0.8917216610135837
1969,Minimum Non-Zero Product of the Array Elements,Medium,88,248,0.21777266058457184
1970,Last Day Where You Can Still Cross,Hard,351,6,0.9638229373406092
1971,Find if Path Exists in Graph,Easy,445,20,0.9345021579964142
1974,Minimum Time to Type Word Using Special Typewriter,Easy,232,12,0.9160173921911168
1975,Maximum Matrix Sum,Medium,218,8,0.9317164784470457
1976,Number of Ways to Arrive at Destination,Medium,563,18,0.9515614321909733
1977,Number of Ways to Separate Numbers,Hard,161,21,0.8300477144961264
1979,Find Greatest Common Divisor of Array,Easy,211,14,0.8982798691379623
1980,Find Unique Binary String,Medium,333,17,0.9235984784389983
1981,Minimize the Difference Between Target and Chosen Elements,Medium,349,72,0.7900758435505896
1982,Find Array Given Subset Sums,Hard,144,15,0.8501862641834096
1984,Minimum Difference Between Highest and Lowest of K Scores,Easy,183,21,0.8477593087490536
1985,Find the Kth Largest Integer in the Array,Medium,254,46,0.8015330360133669
1986,Minimum Number of Work Sessions to Finish the Tasks,Medium,387,22,0.9199031571079238
1987,Number of Unique Good Subsequences,Hard,278,4,0.9641022648015134
1991,Find the Middle Index in Array,Easy,221,10,0.9221592883639574
1992,Find All Groups of Farmland,Medium,225,11,0.9184780757640768
1993,Operations on Tree,Medium,162,35,0.7629479001651313
1994,The Number of Good Subsets,Hard,162,3,0.9479133457362996
1995,Count Special Quadruplets,Easy,158,97,0.5586616982872504
1996,The Number of Weak Characters in the Game,Medium,436,16,0.9432768975066894
1997,First Day Where You Have Been in All the Rooms,Medium,278,42,0.8273385534620492
1998,GCD Sort of an Array,Hard,203,4,0.9513760145290832
2000,Reverse Prefix of Word,Easy,184,2,0.9616476678846997
2001,Number of Pairs of Interchangeable Rectangles,Medium,168,16,0.863424779716659
2002,Maximum Product of the Length of Two Palindromic Subsequences,Medium,308,22,0.9011278955197595
2003,Smallest Missing Genetic Value in Each Subtree,Hard,221,13,0.9072823083797431
2006,Count Number of Pairs With Absolute Difference K,Easy,269,4,0.9629382354259388
2007,Find Original Array From Doubled Array,Medium,301,27,0.8828827824069362
2008,Maximum Earnings From Taxi,Medium,365,8,0.9582545970151471
2009,Minimum Number of Operations to Make Array Continuous,Hard,251,2,0.9716396325615917
2011,Final Value of Variable After Performing Operations,Easy,226,59,0.74219726686998
2012,Sum of Beauty in the Array,Medium,219,21,0.8699439436313522
2013,Detect Squares,Medium,152,67,0.6301235473073664
2014,Longest Subsequence Repeated k Times,Hard,130,48,0.6607843985191563
2016,Maximum Difference Between Increasing Elements,Easy,189,8,0.9219259937223986
2017,Grid Game,Medium,349,8,0.9564106193709876
2018,Check if Word Can Be Placed In Crossword,Medium,109,116,0.41995377874194156
2019,The Score of Students Solving Math Expression,Hard,108,47,0.6203739026051529
2022,Convert 1D Array Into 2D Array,Easy,138,7,0.9037088518303072
2023,Number of Pairs of Strings With Concatenation Equal to Target,Medium,157,15,0.8611060115674883
2024,Maximize the Confusion of an Exam,Medium,269,5,0.9580006589839797
2025,Maximum Number of Ways to Partition an Array,Hard,207,14,0.896488550620834
2027,Minimum Moves to Convert String,Easy,134,40,0.7021650320479117
2028,Find Missing Observations,Medium,170,9,0.9072178727458122
2029,Stone Game IX,Medium,109,164,0.34295664151761357
2030,Smallest K-Length Subsequence With Occurrences of a Letter,Hard,159,3,0.9469741419938401
2032,Two Out of Three,Easy,170,20,0.8430078455726835
2033,Minimum Operations to Make a Uni-Value Grid,Medium,218,18,0.8826702906059771
2034,Stock Price Fluctuation,Medium,204,17,0.8802752029008033
2035,Partition Array Into Two Arrays to Minimize Sum Difference,Hard,256,10,0.932192003042804
2037,Minimum Number of Moves to Seat Everyone,Easy,139,27,0.773694090996374
2038,Remove Colored Pieces if Both Neighbors are the Same Color,Medium,136,13,0.8564508978207942
2039,The Time When the Network Becomes Idle,Medium,169,12,0.8877043481368992
2040,Kth Smallest Product of Two Sorted Arrays,Hard,167,5,0.9337629675304693
2042,Check if Numbers Are Ascending in a Sentence,Easy,132,9,0.8831444295568818
2043,Simple Bank System,Medium,77,85,0.3998722258643735
2044,Count Number of Maximum Bitwise-OR Subsets,Medium,144,12,0.870365476023326
2045,Second Minimum Time to Reach Destination,Hard,249,1,0.977693652885133
2047,Number of Valid Words in a Sentence,Easy,71,354,0.13460950840608754
2048,Next Greater Numerically Balanced Number,Medium,77,191,0.23644221455616798
2049,Count Nodes With the Highest Score,Medium,241,14,0.9099661494092208
2050,Parallel Courses III,Hard,205,6,0.9393599102976387
2053,Kth Distinct String in an Array,Easy,141,3,0.9405414469820172
2054,Two Best Non-Overlapping Events,Medium,251,6,0.9500099434908721
2055,Plates Between Candles,Medium,223,4,0.9555756933945477
2056,Number of Valid Move Combinations On Chessboard,Hard,21,68,0.15982321425035884
2057,Smallest Index With Equal Value,Easy,76,43,0.5492559860401527
2058,Find the Minimum and Maximum Number of Nodes Between Critical Points,Medium,158,6,0.9224888759780291
2059,Minimum Operations to Convert Number,Medium,264,14,0.917254833345537
2060,Check if an Original String Exists Given Two Encoded Strings,Hard,95,37,0.637697284690085
2062,Count Vowel Substrings of a String,Easy,200,79,0.6613121234441443
2063,Vowels of All Substrings,Medium,220,11,0.9167560876165635
2064,Minimized Maximum of Products Distributed to Any Store,Medium,220,11,0.9167560876165635
2065,Maximum Path Quality of a Graph,Hard,160,20,0.8346121176358895
2068,Check Whether Two Strings are Almost Equivalent,Easy,104,3,0.920790524955237
2069,Walking Robot Simulation II,Medium,93,198,0.2686580872148074
2070,Most Beautiful Item for Each Query,Medium,200,3,0.9574580074188149
2071,Maximum Number of Tasks You Can Assign,Hard,142,8,0.8982949952532904
2073,Time Needed to Buy Tickets,Easy,187,12,0.8975698380620826
2074,Reverse Nodes in Even Length Groups,Medium,87,129,0.33962056495310106
2075,Decode the Slanted Ciphertext,Medium,108,25,0.7372266616591409
2076,Process Restricted Friend Requests,Hard,210,2,0.9662605565047778
2078,Two Furthest Houses With Different Colors,Easy,171,2,0.9588335314507056
2079,Watering Plants,Medium,173,16,0.8669185271506001
2080,Range Frequency Queries,Medium,251,18,0.8967173329286108
2081,Sum of k-Mirror Numbers,Hard,63,96,0.3235100641336299
2085,Count Common Words With One Occurrence,Easy,111,2,0.9377540468123469
2086,Minimum Number of Buckets Required to Collect Rainwater from Houses,Medium,183,8,0.919539236329443
2087,Minimum Cost Homecoming of a Robot in a Grid,Medium,157,34,0.7615551532787951
2088,Count Fertile Pyramids in a Land,Hard,109,4,0.9125024891789997
2089,Find Target Indices After Sorting Array,Easy,179,7,0.9243658648273324
2090,K Radius Subarray Averages,Medium,152,4,0.9359319615454906
2091,Removing Minimum and Maximum From Array,Medium,158,7,0.9150289462090594
2092,Find All People With Secret,Hard,264,14,0.917254833345537
2094,Finding 3-Digit Even Numbers,Easy,108,115,0.4195346624140207
2095,Delete the Middle Node of a Linked List,Medium,143,5,0.9233567266264439
2096,Step-By-Step Directions From a Binary Tree Node to Another,Medium,262,25,0.8745735416581402
2097,Valid Arrangement of Pairs,Hard,148,10,0.8874236512746956
